Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Tasa_aprobacion_1sem,Target_encoded,Application order_outlier,Age at enrollment_outlier,Curricular units 1st sem (credited)_outlier,Curricular units 1st sem (enrolled)_outlier,Curricular units 1st sem (evaluations)_outlier,Curricular units 1st sem (approved)_outlier,Curricular units 1st sem (grade)_outlier,Curricular units 1st sem (without evaluations)_outlier,Curricular units 2nd sem (credited)_outlier,Curricular units 2nd sem (enrolled)_outlier,Curricular units 2nd sem (evaluations)_outlier,Curricular units 2nd sem (approved)_outlier,Curricular units 2nd sem (grade)_outlier,Curricular units 2nd sem (without evaluations)_outlier,Application order_zscore,Age at enrollment_zscore,Curricular units 1st sem (credited)_zscore,Curricular units 1st sem (enrolled)_zscore,Curricular units 1st sem (evaluations)_zscore,Curricular units 1st sem (approved)_zscore,Curricular units 1st sem (grade)_zscore,Curricular units 1st sem (without evaluations)_zscore,Curricular units 2nd sem (credited)_zscore,Curricular units 2nd sem (enrolled)_zscore,Curricular units 2nd sem (evaluations)_zscore,Curricular units 2nd sem (approved)_zscore,Curricular units 2nd sem (grade)_zscore,Curricular units 2nd sem (without evaluations)_zscore,Unemployment rate_zscore,Inflation rate_zscore,GDP_zscore,Tasa_aprobacion_1sem_zscore
1,8,3,2,1,1,1,3,29,3,6,1,1,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Enrolled,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.9683046133262462,-0.1667337122630055,-0.3007790584692037,-2.528273848501518,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-2.83801576742559,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-1.9107216702031449
1,1,2,14,1,1,1,3,1,4,6,1,0,0,1,1,0,20,0,0,6,10,5,14.0,0,0,6,10,6,12.0,0,11.1,0.6,2.02,Enrolled,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.4303141814613389,-0.3007790584692037,-0.10909281556743866,0.40701277796076785,0.09482129049600846,0.6935202058540814,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.49056051847857246,0.5188450402815208,0.3396391294186248,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,0.3708406894021643
1,12,1,8,1,1,1,13,14,10,6,1,0,0,1,1,0,24,0,0,5,13,4,13.75,1,0,5,9,3,12.0,0,9.4,-0.8,-3.12,Enrolled,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.09684675693532784,-0.3007790584692037,-0.5122896543897852,1.1248697333222708,-0.22836005708052565,0.6419063796336184,1.248178472128781,-0.28241038748618436,-0.5610976732159475,0.23726456449290428,-0.47625775951852917,0.3396391294186248,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.27957819501795195
1,1,1,14,1,1,1,22,27,6,9,0,0,0,0,1,0,21,0,0,6,9,4,13.25,0,0,6,6,5,11.0,0,12.7,3.7,-1.7,Dropout,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.2985239468621722,-0.3007790584692037,-0.10909281556743866,0.1677271261736002,-0.22836005708052565,0.5386787271926926,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.18714410701483747,0.14773031053599278,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,-0.08547178251889774
1,12,1,9,1,1,1,22,1,8,4,0,0,0,1,1,1,25,0,0,5,7,4,14.25,0,0,5,7,4,14.75,0,12.7,3.7,-1.7,Graduate,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.22863699153449452,-0.3007790584692037,-0.5122896543897852,-0.31084417740073506,-0.22836005708052565,0.7451340320745443,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.26932734347843207,-0.14455682625184585,0.8673883813458628,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.27957819501795195
1,12,1,9,1,1,1,22,27,10,10,0,0,0,0,1,0,32,0,0,5,9,0,0.0,1,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,1.1511686337286613,-0.3007790584692037,-0.5122896543897852,0.1677271261736002,-1.5210854473866622,-2.1968540624918433,1.248178472128781,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,-1.9107216702031449
1,14,1,17,0,1,1,3,4,3,3,0,0,0,0,1,0,26,0,8,12,12,8,11.25,0,3,8,8,3,11.333333333333334,0,7.6,2.6,0.32,Dropout,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.3604272261336612,3.088323914259882,2.3100882173666406,0.8855840815351032,1.0643653332256109,0.12576811742898905,-0.19925050839486966,1.281273660372238,0.8050531833098381,-0.016031389492763892,-0.47625775951852917,0.2116999168302036,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,-0.08547178251889774
1,1,1,8,1,1,1,2,27,10,8,1,0,0,1,1,1,18,0,0,6,7,6,13.5,0,0,6,8,6,12.5,0,12.4,0.5,1.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-0.31084417740073506,0.41800263807254256,0.5902925534131555,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.016031389492763892,0.5188450402815208,0.43559353885994084,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,0.827153161323226
1,8,1,11,1,1,1,1,14,5,8,0,0,0,1,1,1,19,0,0,6,8,5,12.666666666666666,0,0,6,10,6,12.857142857142858,0,16.2,0.3,-0.92,Graduate,0.8333333333333334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.07155852561356744,0.09482129049600846,0.41824646601161225,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.49056051847857246,0.5188450402815208,0.5041324027465952,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,0.3708406894021643
1,1,3,5,1,1,1,13,28,6,8,1,0,0,1,1,1,19,0,0,6,6,6,15.166666666666666,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683046133262462,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.9343847282162416,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.5188450402815208,0.4036087357128356,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,0.827153161323226
1,4,1,7,1,15,1,1,1,5,5,0,0,0,1,1,0,27,0,4,6,6,6,13.166666666666666,0,2,5,7,5,15.142857142857142,0,11.1,0.6,2.02,Dropout,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.49221746073282785,1.3937724278953392,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.5214741184525381,-0.19925050839486966,0.7600456444194307,-0.5610976732159475,-0.26932734347843207,0.18714410701483747,0.9427811316211825,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,0.827153161323226
1,17,1,4,1,1,1,13,1,10,10,0,0,1,1,1,0,21,0,7,12,20,10,11.8,0,5,12,15,9,11.444444444444445,0,8.9,1.4,3.51,Enrolled,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.2985239468621722,2.6646860426687464,2.3100882173666406,2.799869295832444,1.710728028378679,0.23931853511400766,-0.19925050839486966,2.323729692277853,2.6265876586775523,1.7570402884069134,1.5139478400815707,0.23302311892827374,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,0.3708406894021643
1,8,1,7,1,1,1,13,1,5,6,0,0,0,1,1,0,20,0,0,5,10,4,11.5,0,0,5,11,0,0.0,0,13.9,-0.3,0.79,Enrolled,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,-0.4303141814613389,-0.3007790584692037,-0.5122896543897852,0.40701277796076785,-0.22836005708052565,0.17738194364945198,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,0.7438564724642406,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,0.8761230306454858,-1.1050966355009952,0.34716017872948746,0.27957819501795195
1,15,1,5,1,14,1,13,28,5,1,1,0,0,1,1,0,21,0,0,6,6,6,14.5,0,0,6,8,6,11.333333333333334,0,12.4,0.5,1.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.2985239468621722,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.7967478582950073,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.016031389492763892,0.5188450402815208,0.2116999168302036,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,0.827153161323226
1,1,5,15,1,1,1,22,3,6,3,1,0,0,1,1,0,22,0,0,6,10,5,13.4,0,0,6,12,3,10.666666666666666,0,9.4,-0.8,-3.12,Enrolled,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4906143536799465,-0.1667337122630055,-0.3007790584692037,-0.10909281556743866,0.40701277796076785,0.09482129049600846,0.5696470229249704,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.9971524264499088,-0.47625775951852917,0.083760704241782,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.3708406894021643
1,1,1,2,1,1,1,1,28,6,8,1,0,1,0,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate,0.0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-2.528273848501518,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-2.83801576742559,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,-1.9107216702031449
1,8,4,9,1,1,1,23,14,6,6,1,0,0,1,1,1,18,0,0,5,8,4,10.8,0,0,5,10,2,12.5,0,11.1,0.6,2.02,Dropout,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7294594835030963,-0.6938946506596722,-0.3007790584692037,-0.5122896543897852,-0.07155852561356744,-0.22836005708052565,0.03286323023215589,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,0.49056051847857246,-0.8079586927852125,0.43559353885994084,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,0.27957819501795195
1,12,2,10,1,1,1,13,1,6,6,0,0,0,1,1,0,28,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,13.9,-0.3,0.79,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.20714974314939588,0.6240076953319945,-0.3007790584692037,-0.5122896543897852,-0.5501298291879028,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,0.8761230306454858,-1.1050966355009952,0.34716017872948746,-1.9107216702031449
2,12,1,4,1,1,1,1,27,10,2,0,0,1,0,1,0,25,0,3,10,23,6,11.428571428571429,0,2,7,15,4,12.0,1,15.5,2.8,-4.06,Dropout,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.22863699153449452,0.9701345563042034,1.5036945397219477,3.517726251193947,0.41800263807254256,0.16263513615789119,-0.19925050839486966,0.7600456444194307,0.3496695644679096,1.7570402884069134,-0.14455682625184585,0.3396391294186248,1.1272390226689255,1.476757341553089,1.1368763375633317,-1.7894644634767152,-0.2679967712873224
1,14,1,4,1,1,1,22,1,6,5,0,0,0,1,1,0,25,0,8,14,24,8,12.5,2,6,13,23,10,11.6,0,15.5,2.8,-4.06,Dropout,0.5714285714285714,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.5540051270274544,0.22863699153449452,3.088323914259882,3.1164818950113338,3.7570119029811146,1.0643653332256109,0.38383724853130374,2.695607452652432,2.8449577082306603,3.081971277519481,3.783407920292259,1.845648773348254,0.26287560186557196,-0.19941844907550824,1.476757341553089,1.1368763375633317,-1.7894644634767152,-0.34622176647379016
1,1,1,9,1,1,1,23,14,10,6,0,0,0,1,1,0,18,0,0,5,11,2,13.5,0,0,5,11,3,12.333333333333334,0,8.9,1.4,3.51,Enrolled,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-0.5122896543897852,0.6462984297479355,-0.8747227522335939,0.5902925534131555,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,0.7438564724642406,-0.47625775951852917,0.4036087357128356,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,-0.8155717375925965
1,1,1,11,1,1,1,4,14,5,6,0,0,0,1,1,0,26,0,0,6,6,0,0.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,0.3604272261336612,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.9971524264499088,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-1.9107216702031449
1,8,3,9,1,1,1,22,27,7,6,1,0,0,1,1,1,18,0,0,5,8,5,12.75,0,0,5,7,5,11.5,0,13.9,-0.3,0.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683046133262462,-0.6938946506596722,-0.3007790584692037,-0.5122896543897852,-0.07155852561356744,0.09482129049600846,0.4354510747517667,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.26932734347843207,0.18714410701483747,0.2436847199773088,-0.19941844907550824,0.8761230306454858,-1.1050966355009952,0.34716017872948746,0.827153161323226
1,14,1,15,1,1,1,13,28,10,8,1,0,0,1,1,0,22,0,0,6,17,3,11.333333333333334,3,0,6,14,3,12.333333333333334,0,15.5,2.8,-4.06,Enrolled,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.1667337122630055,-0.3007790584692037,-0.10909281556743866,2.0820123404709414,-0.5515414046570598,0.14297272616914347,4.143036433176082,-0.28241038748618436,-0.10571405437401896,1.503744334421245,-0.47625775951852917,0.4036087357128356,-0.19941844907550824,1.476757341553089,1.1368763375633317,-1.7894644634767152,-0.5417842544399595
1,12,1,4,1,1,1,1,3,5,6,0,0,0,1,1,0,25,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,0.22863699153449452,-0.3007790584692037,-0.10909281556743866,-0.07155852561356744,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.49056051847857246,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,-1.9107216702031449
1,1,2,15,1,1,1,3,1,5,5,1,0,0,1,1,0,19,0,0,6,9,5,11.4,0,0,6,13,5,12.4,0,8.9,1.4,3.51,Enrolled,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,0.1677271261736002,0.09482129049600846,0.15673641316126688,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,1.250448380435577,0.18714410701483747,0.41640265697167766,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,0.3708406894021643
1,8,2,15,1,1,1,3,14,3,4,1,0,0,1,1,0,19,0,0,6,7,6,14.428571428571429,0,0,6,7,6,14.571428571428571,0,13.9,-0.3,0.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.31084417740073506,0.41800263807254256,0.7820010508034465,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.26932734347843207,0.5188450402815208,0.8331189494025356,-0.19941844907550824,0.8761230306454858,-1.1050966355009952,0.34716017872948746,0.827153161323226
1,8,1,12,1,1,1,1,1,6,6,0,0,0,1,1,0,19,0,0,7,9,7,12.492857142857144,0,0,8,10,8,11.7125,0,16.2,0.3,-0.92,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,0.2941040232549079,0.1677271261736002,0.7411839856490767,0.38236256778214783,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.49056051847857246,1.1822469068148873,0.28446534398986817,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,0.827153161323226
4,12,1,3,0,12,1,1,27,10,2,0,0,0,1,1,0,45,0,2,8,10,4,11.5,0,2,8,13,4,11.0,0,10.8,1.4,1.74,Dropout,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,2.864441683517828,0.5464966847130677,0.6973008620772545,0.40701277796076785,-0.22836005708052565,0.17738194364945198,-0.19925050839486966,0.7600456444194307,0.8050531833098381,1.250448380435577,-0.14455682625184585,0.14773031053599278,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-0.5417842544399595
2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,0,52,0,0,5,7,5,11.2,0,0,5,6,5,12.8,1,7.6,2.6,0.32,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,3.786973325711995,-0.3007790584692037,-0.5122896543897852,-0.31084417740073506,0.09482129049600846,0.11544535218489631,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.5226232974641002,0.18714410701483747,0.49316618452473054,1.1272390226689255,-1.4888745685532032,0.9922329199462785,0.14010583195898943,0.827153161323226
1,1,1,9,1,1,1,13,14,10,4,1,0,0,0,1,0,20,0,0,5,9,3,12.0,1,0,5,7,3,11.0,0,9.4,-0.8,-3.12,Dropout,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.4303141814613389,-0.3007790584692037,-0.5122896543897852,0.1677271261736002,-0.5515414046570598,0.28060959609037783,1.248178472128781,-0.28241038748618436,-0.5610976732159475,-0.26932734347843207,-0.47625775951852917,0.14773031053599278,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,-0.2679967712873224
1,1,1,12,1,1,1,23,27,6,11,1,0,0,1,1,0,19,0,0,8,8,7,15.885714285714286,0,0,8,8,7,15.885714285714286,0,10.8,1.4,1.74,Graduate,0.875,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,0.6973008620772545,-0.07155852561356744,0.7411839856490767,1.0828359236312877,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,-0.016031389492763892,0.850545973548204,1.0853419685054235,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.48491880738242965
1,1,1,12,1,1,1,1,28,10,10,0,0,1,0,1,0,21,0,0,7,12,4,12.94,0,0,7,12,4,11.58,0,12.4,0.5,1.79,Dropout,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.2985239468621722,-0.3007790584692037,0.2941040232549079,0.8855840815351032,-0.22836005708052565,0.4746775826793184,-0.19925050839486966,-0.28241038748618436,0.3496695644679096,0.9971524264499088,-0.14455682625184585,0.25903742548791936,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,-0.34622176647379016
2,12,1,3,0,1,1,22,27,10,10,0,0,0,0,1,0,35,0,0,6,6,6,14.0,0,0,6,6,6,14.166666666666666,0,9.4,-0.8,-3.12,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.5465393375261611,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.6935202058540814,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.5188450402815208,0.755441570330994,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.827153161323226
2,12,1,2,1,9,1,22,27,8,8,1,0,0,1,1,0,36,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,0.0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.5540051270274544,1.678329572125328,-0.3007790584692037,-2.528273848501518,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-2.83801576742559,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,-1.9107216702031449
4,12,1,12,1,12,1,22,28,6,6,0,0,1,0,1,0,47,0,0,7,7,0,0.0,7,0,8,8,0,0.0,8,15.5,2.8,-4.06,Dropout,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,-0.5540051270274544,3.128022152716161,-0.3007790584692037,0.2941040232549079,-0.31084417740073506,-1.5210854473866622,-2.1968540624918433,9.932752355270685,-0.28241038748618436,0.8050531833098381,-0.016031389492763892,-1.471360559318579,-1.9632666971729593,10.41384132487996,1.476757341553089,1.1368763375633317,-1.7894644634767152,-1.9107216702031449
1,9,1,17,0,1,1,28,30,3,3,0,0,0,1,1,0,22,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,-0.1667337122630055,-0.3007790584692037,-0.5122896543897852,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,-1.9107216702031449
2,12,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,41,0,0,5,8,4,11.25,0,0,5,8,3,11.0,1,7.6,2.6,0.32,Dropout,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,2.3372807451211615,-0.3007790584692037,-0.5122896543897852,-0.07155852561356744,-0.22836005708052565,0.12576811742898905,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.016031389492763892,-0.47625775951852917,0.14773031053599278,1.1272390226689255,-1.4888745685532032,0.9922329199462785,0.14010583195898943,0.27957819501795195
1,4,1,7,1,3,1,19,24,12,12,0,0,0,1,1,0,26,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,0.3604272261336612,-0.3007790584692037,-0.5122896543897852,-0.7894154809750703,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.5226232974641002,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-1.9107216702031449
2,12,1,3,0,1,1,19,24,12,12,0,0,0,0,0,0,51,0,0,6,13,4,11.25,0,0,6,12,0,0.0,1,10.8,1.4,1.74,Dropout,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,3.655183091112828,-0.3007790584692037,-0.10909281556743866,1.1248697333222708,-0.22836005708052565,0.12576811742898905,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.9971524264499088,-1.471360559318579,-1.9632666971729593,1.1272390226689255,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-0.08547178251889774
2,12,2,17,0,1,1,22,27,10,10,0,0,0,1,0,0,43,0,0,5,11,3,10.666666666666666,0,1,5,10,4,12.5,0,9.4,-0.8,-3.12,Enrolled,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,2.6008612143194947,-0.3007790584692037,-0.5122896543897852,0.6462984297479355,-0.5515414046570598,0.005335856247908725,-0.19925050839486966,0.23881762846662316,-0.5610976732159475,0.49056051847857246,-0.14455682625184585,0.43559353885994084,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,-0.2679967712873224
2,12,2,3,0,1,1,19,24,1,1,1,0,0,1,0,0,41,0,0,6,9,5,11.8,0,1,6,10,3,10.666666666666666,1,7.6,2.6,0.32,Graduate,0.8333333333333334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,2.3372807451211615,-0.3007790584692037,-0.10909281556743866,0.1677271261736002,0.09482129049600846,0.23931853511400766,-0.19925050839486966,0.23881762846662316,-0.10571405437401896,0.49056051847857246,-0.47625775951852917,0.083760704241782,1.1272390226689255,-1.4888745685532032,0.9922329199462785,0.14010583195898943,0.3708406894021643
1,14,2,9,1,1,1,19,27,10,10,1,0,0,1,1,0,23,0,5,10,19,8,11.625,1,4,10,16,10,11.181818181818182,3,7.6,2.6,0.32,Graduate,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.03494347766383884,1.817410299486475,1.5036945397219477,2.5605836440452765,1.0643653332256109,0.20318885675968346,1.248178472128781,1.8025016763250457,1.7158204209936951,2.0103362423925817,1.845648773348254,0.1826228230601077,3.7805539661577927,-1.4888745685532032,0.9922329199462785,0.14010583195898943,0.27957819501795195
1,14,2,10,1,1,1,19,21,1,6,1,0,0,1,1,0,22,0,0,6,11,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.20714974314939588,-0.1667337122630055,-0.3007790584692037,-0.10909281556743866,0.6462984297479355,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,0.49056051847857246,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,-1.9107216702031449
